#	Simulation	Obj	a__FREE	d1__FREE	d2__FREE	p2R1__FREE	p2R2__FREE	p3R1__FREE	p3R2__FREE	pscaff__FREE	u2R1__FREE	u2R2__FREE	u3R1__FREE	u3R2__FREE	u__FREE
	iter28p3h7	0.026872209581356606	5.330357190594603e-06	0.13500383446665457	89.31489317760227	9.846127373691879e-06	7.579446203618651e-06	5.147908135034924e-06	1.3753083203786598e-06	138.52651905298094	0.047623049348146713	0.14411739647182717	0.021310369681837114	0.027849322094224718	0.15074004382013734
	iter25p0h4	0.027075885716421506	5.410148760416563e-06	0.12756333265734746	61.99998307874677	7.106978647502323e-05	1.6988403872199807e-05	3.951402988687438e-06	1.1989413811826695e-05	142.09391473140803	0.22329126319830234	0.06509647404110185	0.037416676194742635	0.022989202949084853	0.15021903537059791
	iter28p5h0	0.027274201819974954	5.1743792472609215e-06	0.11931133147101126	73.39315699935088	1.9266254753697214e-05	1.193577250655178e-05	7.138260509812654e-06	2.7717635879834755e-05	120.63931537657876	0.1713917473777503	0.4056839001837077	0.03617766715617869	0.027213400602465417	0.14775239198327145
	iter28p3h6	0.027294084460514175	5.565414640715996e-06	0.13521580745668	74.77371315406037	2.593464112441136e-05	5.431670619665604e-06	4.630058278712528e-06	5.551520730682516e-06	119.53328379689775	0.07183304391768666	0.2300107940360141	0.02284982545816884	0.026609771803745873	0.1511889491200055
	iter28p4h6	0.027411378157707045	5.508925270358102e-06	0.13584578411075152	73.27292180072189	5.365457576397415e-05	7.332572407886285e-06	2.672684218620584e-06	1.582875459934518e-05	141.44678830951335	0.253259081877875	0.011848289021287551	0.025213190075520163	0.02039695239461598	0.1523976099763579
	iter28p6h3	0.027697359303760792	5.550293706416317e-06	0.13489800974987995	76.28752058133969	6.34968101254891e-06	1.65644958720278e-05	1.8383892639137415e-05	4.115337463613852e-06	119.87294919167672	0.11289275730888203	0.1027557014038408	0.023856886147644377	0.199353069949013	0.15215373348251343
	iter25p6h0	0.028003171441924792	5.549126435737494e-06	0.13496944799368807	75.10519757647863	3.109152254373854e-05	1.424872505530014e-05	3.961196602816607e-06	2.0792215579611373e-05	142.48182349975286	0.25824062358283817	0.08332129320842101	0.02526039734994618	0.019946385113258587	0.15154823995743355
	iter28p4h5	0.028260051376984976	5.438183382467633e-06	0.13964435442169915	74.89444142387529	9.10190493046532e-06	8.045160147259203e-06	4.140589776125235e-06	1.0706214400710361e-05	138.39840777089583	0.25963120378672033	0.0371383453321352	0.024521532362748927	0.027056538718993745	0.15143251389467263
	iter27p1h3	0.028386353544630875	4.969133134226109e-06	0.12021322997301365	73.01733216737462	3.178176848941861e-05	8.482198093544572e-06	4.823973523751096e-06	3.2429524714047693e-06	123.18241679590231	0.205116364162019	0.06459068186827893	0.03263327055343139	0.02383604906658568	0.14218496436194367
	iter28p6h5	0.028445297570234965	5.4799474942966e-06	0.1360824582538763	75.10619147571119	7.834966766583829e-06	1.4550436291857232e-05	1.3016325466102825e-05	4.0945248293035846e-05	135.31662919723306	0.1381663002518117	0.7526193036019091	0.023106136318430098	0.0734390496092145	0.15039466792305428
